structure,structure_id,action,freq,borrowers_cty,tc_borrowers,tc_lenders,valuation,unit_type,tc_adjust,time_period,obs_value,collection,unit_mult,unit_measure,title_ts,decimals,obs_status,obs_pre_break,obs_conf
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,US: United States,N: Non-financial corporations,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),U: Unadjusted,1987-Q3,3054.29,E: End of period,9: Billions,USD: US dollar,United States - Credit to Non-financial corporations from All sectors at Market value - domestic currency - Unadjusted,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,US: United States,N: Non-financial corporations,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),U: Unadjusted,1987-Q4,3136.377,E: End of period,9: Billions,USD: US dollar,United States - Credit to Non-financial corporations from All sectors at Market value - domestic currency - Unadjusted,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,US: United States,N: Non-financial corporations,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),U: Unadjusted,1988-Q1,3210.165,E: End of period,9: Billions,USD: US dollar,United States - Credit to Non-financial corporations from All sectors at Market value - domestic currency - Unadjusted,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,US: United States,N: Non-financial corporations,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),U: Unadjusted,1988-Q2,3295.424,E: End of period,9: Billions,USD: US dollar,United States - Credit to Non-financial corporations from All sectors at Market value - domestic currency - Unadjusted,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,US: United States,N: Non-financial corporations,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),U: Unadjusted,1988-Q3,3352.271,E: End of period,9: Billions,USD: US dollar,United States - Credit to Non-financial corporations from All sectors at Market value - domestic currency - Unadjusted,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,US: United States,N: Non-financial corporations,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),U: Unadjusted,1988-Q4,3439.017,E: End of period,9: Billions,USD: US dollar,United States - Credit to Non-financial corporations from All sectors at Market value - domestic currency - Unadjusted,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,US: United States,N: Non-financial corporations,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),U: Unadjusted,1989-Q1,3510.762,E: End of period,9: Billions,USD: US dollar,United States - Credit to Non-financial corporations from All sectors at Market value - domestic currency - Unadjusted,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,US: United States,N: Non-financial corporations,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),U: Unadjusted,1989-Q2,3588.594,E: End of period,9: Billions,USD: US dollar,United States - Credit to Non-financial corporations from All sectors at Market value - domestic currency - Unadjusted,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,US: United States,N: Non-financial corporations,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),U: Unadjusted,1989-Q3,3621.054,E: End of period,9: Billions,USD: US dollar,United States - Credit to Non-financial corporations from All sectors at Market value - domestic currency - Unadjusted,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,US: United States,N: Non-financial corporations,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),U: Unadjusted,1989-Q4,3679.918,E: End of period,9: Billions,USD: US dollar,United States - Credit to Non-financial corporations from All sectors at Market value - domestic currency - Unadjusted,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,US: United States,N: Non-financial corporations,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),U: Unadjusted,1990-Q1,3740.324,E: End of period,9: Billions,USD: US dollar,United States - Credit to Non-financial corporations from All sectors at Market value - domestic currency - Unadjusted,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,US: United States,N: Non-financial corporations,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),U: Unadjusted,1990-Q2,3781.537,E: End of period,9: Billions,USD: US dollar,United States - Credit to Non-financial corporations from All sectors at Market value - domestic currency - Unadjusted,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,US: United States,N: Non-financial corporations,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),U: Unadjusted,1990-Q3,3801.561,E: End of period,9: Billions,USD: US dollar,United States - Credit to Non-financial corporations from All sectors at Market value - domestic currency - Unadjusted,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,US: United States,N: Non-financial corporations,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),U: Unadjusted,1990-Q4,3811.851,E: End of period,9: Billions,USD: US dollar,United States - Credit to Non-financial corporations from All sectors at Market value - domestic currency - Unadjusted,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,US: United States,N: Non-financial corporations,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),U: Unadjusted,1991-Q1,3798.505,E: End of period,9: Billions,USD: US dollar,United States - Credit to Non-financial corporations from All sectors at Market value - domestic currency - Unadjusted,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,US: United States,N: Non-financial corporations,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),U: Unadjusted,1991-Q2,3804.934,E: End of period,9: Billions,USD: US dollar,United States - Credit to Non-financial corporations from All sectors at Market value - domestic currency - Unadjusted,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,US: United States,N: Non-financial corporations,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),U: Unadjusted,1991-Q3,3767.269,E: End of period,9: Billions,USD: US dollar,United States - Credit to Non-financial corporations from All sectors at Market value - domestic currency - Unadjusted,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,US: United States,N: Non-financial corporations,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),U: Unadjusted,1991-Q4,3726.189,E: End of period,9: Billions,USD: US dollar,United States - Credit to Non-financial corporations from All sectors at Market value - domestic currency - Unadjusted,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,US: United States,N: Non-financial corporations,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),U: Unadjusted,1992-Q1,3740.767,E: End of period,9: Billions,USD: US dollar,United States - Credit to Non-financial corporations from All sectors at Market value - domestic currency - Unadjusted,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,US: United States,N: Non-financial corporations,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),U: Unadjusted,1992-Q2,3738.952,E: End of period,9: Billions,USD: US dollar,United States - Credit to Non-financial corporations from All sectors at Market value - domestic currency - Unadjusted,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,US: United States,N: Non-financial corporations,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),U: Unadjusted,1992-Q3,3727.448,E: End of period,9: Billions,USD: US dollar,United States - Credit to Non-financial corporations from All sectors at Market value - domestic currency - Unadjusted,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,US: United States,N: Non-financial corporations,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),U: Unadjusted,1992-Q4,3717.77,E: End of period,9: Billions,USD: US dollar,United States - Credit to Non-financial corporations from All sectors at Market value - domestic currency - Unadjusted,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,US: United States,N: Non-financial corporations,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),U: Unadjusted,1993-Q1,3750.453,E: End of period,9: Billions,USD: US dollar,United States - Credit to Non-financial corporations from All sectors at Market value - domestic currency - Unadjusted,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,US: United States,N: Non-financial corporations,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),U: Unadjusted,1993-Q2,3791.524,E: End of period,9: Billions,USD: US dollar,United States - Credit to Non-financial corporations from All sectors at Market value - domestic currency - Unadjusted,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,US: United States,N: Non-financial corporations,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),U: Unadjusted,1993-Q3,3814.711,E: End of period,9: Billions,USD: US dollar,United States - Credit to Non-financial corporations from All sectors at Market value - domestic currency - Unadjusted,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,US: United States,N: Non-financial corporations,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),U: Unadjusted,1993-Q4,3845.564,E: End of period,9: Billions,USD: US dollar,United States - Credit to Non-financial corporations from All sectors at Market value - domestic currency - Unadjusted,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,US: United States,N: Non-financial corporations,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),U: Unadjusted,1994-Q1,3923.148,E: End of period,9: Billions,USD: US dollar,United States - Credit to Non-financial corporations from All sectors at Market value - domestic currency - Unadjusted,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,US: United States,N: Non-financial corporations,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),U: Unadjusted,1994-Q2,3977.675,E: End of period,9: Billions,USD: US dollar,United States - Credit to Non-financial corporations from All sectors at Market value - domestic currency - Unadjusted,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,US: United States,N: Non-financial corporations,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),U: Unadjusted,1994-Q3,4018.368,E: End of period,9: Billions,USD: US dollar,United States - Credit to Non-financial corporations from All sectors at Market value - domestic currency - Unadjusted,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,US: United States,N: Non-financial corporations,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),U: Unadjusted,1994-Q4,4068.939,E: End of period,9: Billions,USD: US dollar,United States - Credit to Non-financial corporations from All sectors at Market value - domestic currency - Unadjusted,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,US: United States,N: Non-financial corporations,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),U: Unadjusted,1995-Q1,4149.278,E: End of period,9: Billions,USD: US dollar,United States - Credit to Non-financial corporations from All sectors at Market value - domestic currency - Unadjusted,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,US: United States,N: Non-financial corporations,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),U: Unadjusted,1995-Q2,4230.408,E: End of period,9: Billions,USD: US dollar,United States - Credit to Non-financial corporations from All sectors at Market value - domestic currency - Unadjusted,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,US: United States,N: Non-financial corporations,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),U: Unadjusted,1995-Q3,4264.746,E: End of period,9: Billions,USD: US dollar,United States - Credit to Non-financial corporations from All sectors at Market value - domestic currency - Unadjusted,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,US: United States,N: Non-financial corporations,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),U: Unadjusted,1995-Q4,4326.587,E: End of period,9: Billions,USD: US dollar,United States - Credit to Non-financial corporations from All sectors at Market value - domestic currency - Unadjusted,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,US: United States,N: Non-financial corporations,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),U: Unadjusted,1996-Q1,4388.531,E: End of period,9: Billions,USD: US dollar,United States - Credit to Non-financial corporations from All sectors at Market value - domestic currency - Unadjusted,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,US: United States,N: Non-financial corporations,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),U: Unadjusted,1996-Q2,4470.037,E: End of period,9: Billions,USD: US dollar,United States - Credit to Non-financial corporations from All sectors at Market value - domestic currency - Unadjusted,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,US: United States,N: Non-financial corporations,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),U: Unadjusted,1996-Q3,4522.362,E: End of period,9: Billions,USD: US dollar,United States - Credit to Non-financial corporations from All sectors at Market value - domestic currency - Unadjusted,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,US: United States,N: Non-financial corporations,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),U: Unadjusted,1996-Q4,4560.827,E: End of period,9: Billions,USD: US dollar,United States - Credit to Non-financial corporations from All sectors at Market value - domestic currency - Unadjusted,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,US: United States,N: Non-financial corporations,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),U: Unadjusted,1997-Q1,4660.68,E: End of period,9: Billions,USD: US dollar,United States - Credit to Non-financial corporations from All sectors at Market value - domestic currency - Unadjusted,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,US: United States,N: Non-financial corporations,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),U: Unadjusted,1997-Q2,4763.528,E: End of period,9: Billions,USD: US dollar,United States - Credit to Non-financial corporations from All sectors at Market value - domestic currency - Unadjusted,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,US: United States,N: Non-financial corporations,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),U: Unadjusted,1997-Q3,4875.764,E: End of period,9: Billions,USD: US dollar,United States - Credit to Non-financial corporations from All sectors at Market value - domestic currency - Unadjusted,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,US: United States,N: Non-financial corporations,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),U: Unadjusted,1997-Q4,4986.314,E: End of period,9: Billions,USD: US dollar,United States - Credit to Non-financial corporations from All sectors at Market value - domestic currency - Unadjusted,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,US: United States,N: Non-financial corporations,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),U: Unadjusted,1998-Q1,5155.982,E: End of period,9: Billions,USD: US dollar,United States - Credit to Non-financial corporations from All sectors at Market value - domestic currency - Unadjusted,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,US: United States,N: Non-financial corporations,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),U: Unadjusted,1998-Q2,5343.44,E: End of period,9: Billions,USD: US dollar,United States - Credit to Non-financial corporations from All sectors at Market value - domestic currency - Unadjusted,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,US: United States,N: Non-financial corporations,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),U: Unadjusted,1998-Q3,5473.013,E: End of period,9: Billions,USD: US dollar,United States - Credit to Non-financial corporations from All sectors at Market value - domestic currency - Unadjusted,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,US: United States,N: Non-financial corporations,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),U: Unadjusted,1998-Q4,5616.073,E: End of period,9: Billions,USD: US dollar,United States - Credit to Non-financial corporations from All sectors at Market value - domestic currency - Unadjusted,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,US: United States,N: Non-financial corporations,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),U: Unadjusted,1999-Q1,5799.792,E: End of period,9: Billions,USD: US dollar,United States - Credit to Non-financial corporations from All sectors at Market value - domestic currency - Unadjusted,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,US: United States,N: Non-financial corporations,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),U: Unadjusted,1999-Q2,5914.497,E: End of period,9: Billions,USD: US dollar,United States - Credit to Non-financial corporations from All sectors at Market value - domestic currency - Unadjusted,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,US: United States,N: Non-financial corporations,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),U: Unadjusted,1999-Q3,6105.836,E: End of period,9: Billions,USD: US dollar,United States - Credit to Non-financial corporations from All sectors at Market value - domestic currency - Unadjusted,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,US: United States,N: Non-financial corporations,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),U: Unadjusted,1999-Q4,6219.943,E: End of period,9: Billions,USD: US dollar,United States - Credit to Non-financial corporations from All sectors at Market value - domestic currency - Unadjusted,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,US: United States,N: Non-financial corporations,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),U: Unadjusted,2000-Q1,6398.091,E: End of period,9: Billions,USD: US dollar,United States - Credit to Non-financial corporations from All sectors at Market value - domestic currency - Unadjusted,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,US: United States,N: Non-financial corporations,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),U: Unadjusted,2000-Q2,6582.849,E: End of period,9: Billions,USD: US dollar,United States - Credit to Non-financial corporations from All sectors at Market value - domestic currency - Unadjusted,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,US: United States,N: Non-financial corporations,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),U: Unadjusted,2000-Q3,6668.143,E: End of period,9: Billions,USD: US dollar,United States - Credit to Non-financial corporations from All sectors at Market value - domestic currency - Unadjusted,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,US: United States,N: Non-financial corporations,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),U: Unadjusted,2000-Q4,6766.791,E: End of period,9: Billions,USD: US dollar,United States - Credit to Non-financial corporations from All sectors at Market value - domestic currency - Unadjusted,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,US: United States,N: Non-financial corporations,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),U: Unadjusted,2001-Q1,6824.531,E: End of period,9: Billions,USD: US dollar,United States - Credit to Non-financial corporations from All sectors at Market value - domestic currency - Unadjusted,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,US: United States,N: Non-financial corporations,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),U: Unadjusted,2001-Q2,6962.479,E: End of period,9: Billions,USD: US dollar,United States - Credit to Non-financial corporations from All sectors at Market value - domestic currency - Unadjusted,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,US: United States,N: Non-financial corporations,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),U: Unadjusted,2001-Q3,7018.609,E: End of period,9: Billions,USD: US dollar,United States - Credit to Non-financial corporations from All sectors at Market value - domestic currency - Unadjusted,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,US: United States,N: Non-financial corporations,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),U: Unadjusted,2001-Q4,7071.796,E: End of period,9: Billions,USD: US dollar,United States - Credit to Non-financial corporations from All sectors at Market value - domestic currency - Unadjusted,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,US: United States,N: Non-financial corporations,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),U: Unadjusted,2002-Q1,7115.726,E: End of period,9: Billions,USD: US dollar,United States - Credit to Non-financial corporations from All sectors at Market value - domestic currency - Unadjusted,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,US: United States,N: Non-financial corporations,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),U: Unadjusted,2002-Q2,7159.278,E: End of period,9: Billions,USD: US dollar,United States - Credit to Non-financial corporations from All sectors at Market value - domestic currency - Unadjusted,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,US: United States,N: Non-financial corporations,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),U: Unadjusted,2002-Q3,7189.782,E: End of period,9: Billions,USD: US dollar,United States - Credit to Non-financial corporations from All sectors at Market value - domestic currency - Unadjusted,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,US: United States,N: Non-financial corporations,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),U: Unadjusted,2002-Q4,7246.41,E: End of period,9: Billions,USD: US dollar,United States - Credit to Non-financial corporations from All sectors at Market value - domestic currency - Unadjusted,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,US: United States,N: Non-financial corporations,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),U: Unadjusted,2003-Q1,7255.571,E: End of period,9: Billions,USD: US dollar,United States - Credit to Non-financial corporations from All sectors at Market value - domestic currency - Unadjusted,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,US: United States,N: Non-financial corporations,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),U: Unadjusted,2003-Q2,7291.145,E: End of period,9: Billions,USD: US dollar,United States - Credit to Non-financial corporations from All sectors at Market value - domestic currency - Unadjusted,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,US: United States,N: Non-financial corporations,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),U: Unadjusted,2003-Q3,7332.863,E: End of period,9: Billions,USD: US dollar,United States - Credit to Non-financial corporations from All sectors at Market value - domestic currency - Unadjusted,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,US: United States,N: Non-financial corporations,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),U: Unadjusted,2003-Q4,7356.66,E: End of period,9: Billions,USD: US dollar,United States - Credit to Non-financial corporations from All sectors at Market value - domestic currency - Unadjusted,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,US: United States,N: Non-financial corporations,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),U: Unadjusted,2004-Q1,7488.642,E: End of period,9: Billions,USD: US dollar,United States - Credit to Non-financial corporations from All sectors at Market value - domestic currency - Unadjusted,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,US: United States,N: Non-financial corporations,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),U: Unadjusted,2004-Q2,7582.721,E: End of period,9: Billions,USD: US dollar,United States - Credit to Non-financial corporations from All sectors at Market value - domestic currency - Unadjusted,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,US: United States,N: Non-financial corporations,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),U: Unadjusted,2004-Q3,7691.901,E: End of period,9: Billions,USD: US dollar,United States - Credit to Non-financial corporations from All sectors at Market value - domestic currency - Unadjusted,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,US: United States,N: Non-financial corporations,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),U: Unadjusted,2004-Q4,7841.772,E: End of period,9: Billions,USD: US dollar,United States - Credit to Non-financial corporations from All sectors at Market value - domestic currency - Unadjusted,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,US: United States,N: Non-financial corporations,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),U: Unadjusted,2005-Q1,7968.929,E: End of period,9: Billions,USD: US dollar,United States - Credit to Non-financial corporations from All sectors at Market value - domestic currency - Unadjusted,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,US: United States,N: Non-financial corporations,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),U: Unadjusted,2005-Q2,8146.87,E: End of period,9: Billions,USD: US dollar,United States - Credit to Non-financial corporations from All sectors at Market value - domestic currency - Unadjusted,NA,A: Normal value,NA,F: Free
